index,sourceNodeName,targetNodeName,totalCost,nodeNames,costs,path
9005,ETHMAINBLOCK,0xcc2bb96d7993a6a73093eabcb154cccf9d076a83,5.0,"[ETHMAINBLOCK,0xcc2bb96d7993a6a73093eabcb154cccf9d076a83]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9006,""address"":0xcc2bb96d7993a6a73093eabcb154cccf9d076a83}]"
9006,ETHMAINBLOCK,0xe8cfaf09a32020ef1c065904a244b4dd6e7c69c6,5.0,"[ETHMAINBLOCK,0xe8cfaf09a32020ef1c065904a244b4dd6e7c69c6]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9007,""address"":0xe8cfaf09a32020ef1c065904a244b4dd6e7c69c6}]"
9007,ETHMAINBLOCK,0x0aa8ae2485e31c024201bdf77bfa25021bc10c5b,5.0,"[ETHMAINBLOCK,0x0aa8ae2485e31c024201bdf77bfa25021bc10c5b]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9008,""address"":0x0aa8ae2485e31c024201bdf77bfa25021bc10c5b}]"
9008,ETHMAINBLOCK,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a,5.0,"[ETHMAINBLOCK,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9009,""address"":0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a}]"
9009,ETHMAINBLOCK,0xbf9f79f818173ba93e3b360a6a1405960cc27677,5.0,"[ETHMAINBLOCK,0xbf9f79f818173ba93e3b360a6a1405960cc27677]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9010,""address"":0xbf9f79f818173ba93e3b360a6a1405960cc27677}]"
9010,ETHMAINBLOCK,0xde50f61a9a1176b7875050872c6baf0032e6f6ff,5.0,"[ETHMAINBLOCK,0xde50f61a9a1176b7875050872c6baf0032e6f6ff]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9011,""address"":0xde50f61a9a1176b7875050872c6baf0032e6f6ff}]"
9011,ETHMAINBLOCK,0x51d8782d82258441078e57141daa8ffddaf8f57d,5.0,"[ETHMAINBLOCK,0x51d8782d82258441078e57141daa8ffddaf8f57d]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9012,""address"":0x51d8782d82258441078e57141daa8ffddaf8f57d}]"
9012,ETHMAINBLOCK,0x68bcebfb3dcad8a30a3a72d5b81f47de7e8be48d,5.0,"[ETHMAINBLOCK,0x68bcebfb3dcad8a30a3a72d5b81f47de7e8be48d]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9013,""address"":0x68bcebfb3dcad8a30a3a72d5b81f47de7e8be48d}]"
9013,ETHMAINBLOCK,0x4878edbea3c5a9a914a1fca0b8ff1e7d0d6c5263,5.0,"[ETHMAINBLOCK,0x4878edbea3c5a9a914a1fca0b8ff1e7d0d6c5263]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9014,""address"":0x4878edbea3c5a9a914a1fca0b8ff1e7d0d6c5263}]"
9014,ETHMAINBLOCK,0x5755c6a44fa5e85492304a00d220046e39cecc42,5.0,"[ETHMAINBLOCK,0x5755c6a44fa5e85492304a00d220046e39cecc42]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9015,""address"":0x5755c6a44fa5e85492304a00d220046e39cecc42}]"
9015,ETHMAINBLOCK,0x727cee80072f59d075a9fac8e1d81ec186d52337,5.0,"[ETHMAINBLOCK,0x727cee80072f59d075a9fac8e1d81ec186d52337]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9016,""address"":0x727cee80072f59d075a9fac8e1d81ec186d52337}]"
9016,ETHMAINBLOCK,0x34f0f706648f334edf39e555766d4eacd54d61dc,5.0,"[ETHMAINBLOCK,0x34f0f706648f334edf39e555766d4eacd54d61dc]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9017,""address"":0x34f0f706648f334edf39e555766d4eacd54d61dc}]"
9017,ETHMAINBLOCK,0xdc49b9dc1abb93ebb856547a1c0578d65f4a32de,5.0,"[ETHMAINBLOCK,0xdc49b9dc1abb93ebb856547a1c0578d65f4a32de]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9018,""address"":0xdc49b9dc1abb93ebb856547a1c0578d65f4a32de}]"
9018,ETHMAINBLOCK,0x4705e331214f54ee19677a920beb64e5206fd610,5.0,"[ETHMAINBLOCK,0x4705e331214f54ee19677a920beb64e5206fd610]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9019,""address"":0x4705e331214f54ee19677a920beb64e5206fd610}]"
9019,ETHMAINBLOCK,0x3f4b5a1545e3f3e6de114df82e18c4b8aecbf16c,5.0,"[ETHMAINBLOCK,0x3f4b5a1545e3f3e6de114df82e18c4b8aecbf16c]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9020,""address"":0x3f4b5a1545e3f3e6de114df82e18c4b8aecbf16c}]"
9020,ETHMAINBLOCK,0xe38b1dc29e4fa7d295499621164edee1372bac5e,5.0,"[ETHMAINBLOCK,0xe38b1dc29e4fa7d295499621164edee1372bac5e]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9021,""address"":0xe38b1dc29e4fa7d295499621164edee1372bac5e}]"
9021,ETHMAINBLOCK,0xc70724eb7fc004924406091c72cbc66af3edada2,5.0,"[ETHMAINBLOCK,0xc70724eb7fc004924406091c72cbc66af3edada2]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9022,""address"":0xc70724eb7fc004924406091c72cbc66af3edada2}]"
9022,ETHMAINBLOCK,0x75f9ad8f648129cb38e85d8ab3018af048e18f24,5.0,"[ETHMAINBLOCK,0x75f9ad8f648129cb38e85d8ab3018af048e18f24]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9023,""address"":0x75f9ad8f648129cb38e85d8ab3018af048e18f24}]"
9023,ETHMAINBLOCK,0x436131cded445c848599b6e1e0126e1e7aed301c,5.0,"[ETHMAINBLOCK,0x436131cded445c848599b6e1e0126e1e7aed301c]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9024,""address"":0x436131cded445c848599b6e1e0126e1e7aed301c}]"
9024,ETHMAINBLOCK,0xf0a3af9e925b07d1faa4ddf8bebfaa86b7b95e33,5.0,"[ETHMAINBLOCK,0xf0a3af9e925b07d1faa4ddf8bebfaa86b7b95e33]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9025,""address"":0xf0a3af9e925b07d1faa4ddf8bebfaa86b7b95e33}]"
9025,ETHMAINBLOCK,0x3f690585eac48266167c9e6271bd8feddc2d37d7,5.0,"[ETHMAINBLOCK,0x3f690585eac48266167c9e6271bd8feddc2d37d7]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9026,""address"":0x3f690585eac48266167c9e6271bd8feddc2d37d7}]"
9026,ETHMAINBLOCK,0x06d8532fbf8657fe91402132191f01dc4e1e54d0,5.0,"[ETHMAINBLOCK,0x06d8532fbf8657fe91402132191f01dc4e1e54d0]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9027,""address"":0x06d8532fbf8657fe91402132191f01dc4e1e54d0}]"
9027,ETHMAINBLOCK,0xb88253f0afac7594997f366e4425ecc69fe22aa9,5.0,"[ETHMAINBLOCK,0xb88253f0afac7594997f366e4425ecc69fe22aa9]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9028,""address"":0xb88253f0afac7594997f366e4425ecc69fe22aa9}]"
9028,ETHMAINBLOCK,0x2d11763b4999fb3b61ca8d19c8c77a743079f7bd,5.0,"[ETHMAINBLOCK,0x2d11763b4999fb3b61ca8d19c8c77a743079f7bd]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9029,""address"":0x2d11763b4999fb3b61ca8d19c8c77a743079f7bd}]"
9029,ETHMAINBLOCK,0xb4f6a8f7cd91cd4bcadcc0a20e417c392e5f50a4,5.0,"[ETHMAINBLOCK,0xb4f6a8f7cd91cd4bcadcc0a20e417c392e5f50a4]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9030,""address"":0xb4f6a8f7cd91cd4bcadcc0a20e417c392e5f50a4}]"
9030,ETHMAINBLOCK,0x6fb475cf98cd2f0504226fa4bb39abcc75fa1e04,5.0,"[ETHMAINBLOCK,0x6fb475cf98cd2f0504226fa4bb39abcc75fa1e04]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9031,""address"":0x6fb475cf98cd2f0504226fa4bb39abcc75fa1e04}]"
9031,ETHMAINBLOCK,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c,5.0,"[ETHMAINBLOCK,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9032,""address"":0x950f41ea60d4f48cc7bc67a96555ffb2661a081c}]"
9032,ETHMAINBLOCK,0x2aef8fb29909aaaa9132e12efa89a6d04fbc5261,5.0,"[ETHMAINBLOCK,0x2aef8fb29909aaaa9132e12efa89a6d04fbc5261]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9033,""address"":0x2aef8fb29909aaaa9132e12efa89a6d04fbc5261}]"
9033,ETHMAINBLOCK,0x346ad0caddd5a8b2cafd5b363414e4ae348db24c,5.0,"[ETHMAINBLOCK,0x346ad0caddd5a8b2cafd5b363414e4ae348db24c]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9034,""address"":0x346ad0caddd5a8b2cafd5b363414e4ae348db24c}]"
9034,ETHMAINBLOCK,0xca1d5cefc1d77b47d1f5275b9cb25cfecdb5b17f,5.0,"[ETHMAINBLOCK,0xca1d5cefc1d77b47d1f5275b9cb25cfecdb5b17f]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9035,""address"":0xca1d5cefc1d77b47d1f5275b9cb25cfecdb5b17f}]"
9035,ETHMAINBLOCK,0x3c4367d8f62fdc56e28079ae1053b53b4df9ffd6,5.0,"[ETHMAINBLOCK,0x3c4367d8f62fdc56e28079ae1053b53b4df9ffd6]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9036,""address"":0x3c4367d8f62fdc56e28079ae1053b53b4df9ffd6}]"
9036,ETHMAINBLOCK,0xc2392fbb8e565a2bcf26e5fd8b8081a7bb433cae,5.0,"[ETHMAINBLOCK,0xc2392fbb8e565a2bcf26e5fd8b8081a7bb433cae]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9037,""address"":0xc2392fbb8e565a2bcf26e5fd8b8081a7bb433cae}]"
9037,ETHMAINBLOCK,0x1d118f04b63d423fbd257ff79218f1a16711c4da,5.0,"[ETHMAINBLOCK,0x1d118f04b63d423fbd257ff79218f1a16711c4da]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9038,""address"":0x1d118f04b63d423fbd257ff79218f1a16711c4da}]"
9038,ETHMAINBLOCK,0xfe3472aca586e33f8959135a3dfceaafa7ff0c96,5.0,"[ETHMAINBLOCK,0xfe3472aca586e33f8959135a3dfceaafa7ff0c96]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9039,""address"":0xfe3472aca586e33f8959135a3dfceaafa7ff0c96}]"
9039,ETHMAINBLOCK,0xda4a85f1da045634c08e33d4857d9e5f0d44327a,5.0,"[ETHMAINBLOCK,0xda4a85f1da045634c08e33d4857d9e5f0d44327a]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9040,""address"":0xda4a85f1da045634c08e33d4857d9e5f0d44327a}]"
9040,ETHMAINBLOCK,0x66c564acccfd1470ee32be2acae1696558c18fe1,5.0,"[ETHMAINBLOCK,0x66c564acccfd1470ee32be2acae1696558c18fe1]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9041,""address"":0x66c564acccfd1470ee32be2acae1696558c18fe1}]"
9041,ETHMAINBLOCK,0x47357d6e417202fbedc4d1d514976b6782880348,5.0,"[ETHMAINBLOCK,0x47357d6e417202fbedc4d1d514976b6782880348]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9042,""address"":0x47357d6e417202fbedc4d1d514976b6782880348}]"
9042,ETHMAINBLOCK,0xbd744e3f13d79b33f6c8e1d5e32f8e9ba2866c46,5.0,"[ETHMAINBLOCK,0xbd744e3f13d79b33f6c8e1d5e32f8e9ba2866c46]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9043,""address"":0xbd744e3f13d79b33f6c8e1d5e32f8e9ba2866c46}]"
9043,ETHMAINBLOCK,0xd7cf02fadf1681e45227d6edb3649645b4936ebb,5.0,"[ETHMAINBLOCK,0xd7cf02fadf1681e45227d6edb3649645b4936ebb]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9044,""address"":0xd7cf02fadf1681e45227d6edb3649645b4936ebb}]"
9044,ETHMAINBLOCK,0xf8f28f38d73956da4ab44ccd82ff58cecadc5f75,5.0,"[ETHMAINBLOCK,0xf8f28f38d73956da4ab44ccd82ff58cecadc5f75]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9045,""address"":0xf8f28f38d73956da4ab44ccd82ff58cecadc5f75}]"
9045,ETHMAINBLOCK,0xa3a5853c5a829d9701177dbf4b0f73de3c95fa13,5.0,"[ETHMAINBLOCK,0xa3a5853c5a829d9701177dbf4b0f73de3c95fa13]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9046,""address"":0xa3a5853c5a829d9701177dbf4b0f73de3c95fa13}]"
9046,ETHMAINBLOCK,0x66fceb400e5cf77fbabcaf47c2db0a17f4efb55e,5.0,"[ETHMAINBLOCK,0x66fceb400e5cf77fbabcaf47c2db0a17f4efb55e]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9047,""address"":0x66fceb400e5cf77fbabcaf47c2db0a17f4efb55e}]"
9047,ETHMAINBLOCK,0xc0b040cc7524d264117123f408ac3eae0abfdb68,5.0,"[ETHMAINBLOCK,0xc0b040cc7524d264117123f408ac3eae0abfdb68]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9048,""address"":0xc0b040cc7524d264117123f408ac3eae0abfdb68}]"
9048,ETHMAINBLOCK,0x5ecd8b0ad43c4394de3cd518106818ebf1604c65,5.0,"[ETHMAINBLOCK,0x5ecd8b0ad43c4394de3cd518106818ebf1604c65]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9049,""address"":0x5ecd8b0ad43c4394de3cd518106818ebf1604c65}]"
9049,ETHMAINBLOCK,0xf3735f1101dfabe3f79a68ff70a435eb7944aa83,5.0,"[ETHMAINBLOCK,0xf3735f1101dfabe3f79a68ff70a435eb7944aa83]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9050,""address"":0xf3735f1101dfabe3f79a68ff70a435eb7944aa83}]"
9050,ETHMAINBLOCK,0x5a1bf6acbde234acdbdb48875f825de9dd6a3348,5.0,"[ETHMAINBLOCK,0x5a1bf6acbde234acdbdb48875f825de9dd6a3348]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9051,""address"":0x5a1bf6acbde234acdbdb48875f825de9dd6a3348}]"
9051,ETHMAINBLOCK,0x0bb549c68c4992bac6a19c97d97178f60b36998e,5.0,"[ETHMAINBLOCK,0x0bb549c68c4992bac6a19c97d97178f60b36998e]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9052,""address"":0x0bb549c68c4992bac6a19c97d97178f60b36998e}]"
9052,ETHMAINBLOCK,0xa03b8561033f9cc0f98178f7d1cde2a3932e82e9,5.0,"[ETHMAINBLOCK,0xa03b8561033f9cc0f98178f7d1cde2a3932e82e9]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9053,""address"":0xa03b8561033f9cc0f98178f7d1cde2a3932e82e9}]"
9053,ETHMAINBLOCK,0x8f7fcb64283d6faf8e83c34db26610cea3c81d65,5.0,"[ETHMAINBLOCK,0x8f7fcb64283d6faf8e83c34db26610cea3c81d65]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9054,""address"":0x8f7fcb64283d6faf8e83c34db26610cea3c81d65}]"
9054,ETHMAINBLOCK,0xf21b87e098b23069be8199836a5116cfee32b9b6,5.0,"[ETHMAINBLOCK,0xf21b87e098b23069be8199836a5116cfee32b9b6]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9055,""address"":0xf21b87e098b23069be8199836a5116cfee32b9b6}]"
9055,ETHMAINBLOCK,0x49dc75d11428d1d718fc7b71941b71ae6f8bfa3c,5.0,"[ETHMAINBLOCK,0x49dc75d11428d1d718fc7b71941b71ae6f8bfa3c]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9056,""address"":0x49dc75d11428d1d718fc7b71941b71ae6f8bfa3c}]"
9056,ETHMAINBLOCK,0x82effbaaaf28614e55b2ba440fb198e0e5789b0f,5.0,"[ETHMAINBLOCK,0x82effbaaaf28614e55b2ba440fb198e0e5789b0f]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9057,""address"":0x82effbaaaf28614e55b2ba440fb198e0e5789b0f}]"
9057,ETHMAINBLOCK,0x61f5456772c0866926a810f9bccdb27729f23cc5,5.0,"[ETHMAINBLOCK,0x61f5456772c0866926a810f9bccdb27729f23cc5]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9058,""address"":0x61f5456772c0866926a810f9bccdb27729f23cc5}]"
9058,ETHMAINBLOCK,0xc713d2b774095b6e4c738c3fb95e6648dee3e75d,5.0,"[ETHMAINBLOCK,0xc713d2b774095b6e4c738c3fb95e6648dee3e75d]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9059,""address"":0xc713d2b774095b6e4c738c3fb95e6648dee3e75d}]"
9059,ETHMAINBLOCK,0xe2376e68d8260ac85ea789ca4facce34a816ddec,5.0,"[ETHMAINBLOCK,0xe2376e68d8260ac85ea789ca4facce34a816ddec]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9060,""address"":0xe2376e68d8260ac85ea789ca4facce34a816ddec}]"
9060,ETHMAINBLOCK,0xa62645a1d62be11e4f3e0974847ed273ded7616a,5.0,"[ETHMAINBLOCK,0xa62645a1d62be11e4f3e0974847ed273ded7616a]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9061,""address"":0xa62645a1d62be11e4f3e0974847ed273ded7616a}]"
9061,ETHMAINBLOCK,0xd81c0676a709c835d46771a49db31af66c2dd87f,5.0,"[ETHMAINBLOCK,0xd81c0676a709c835d46771a49db31af66c2dd87f]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9062,""address"":0xd81c0676a709c835d46771a49db31af66c2dd87f}]"
9062,ETHMAINBLOCK,0x3dab6e047d342c7ab68febd12751abbee1780485,5.0,"[ETHMAINBLOCK,0x3dab6e047d342c7ab68febd12751abbee1780485]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9063,""address"":0x3dab6e047d342c7ab68febd12751abbee1780485}]"
9063,ETHMAINBLOCK,0xb5ce1861d98e85c84531dbc18720278328fd97f6,5.0,"[ETHMAINBLOCK,0xb5ce1861d98e85c84531dbc18720278328fd97f6]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9064,""address"":0xb5ce1861d98e85c84531dbc18720278328fd97f6}]"
9064,ETHMAINBLOCK,0x190174d939cc332ee1ea9351ad703ddf7364ca68,5.0,"[ETHMAINBLOCK,0x190174d939cc332ee1ea9351ad703ddf7364ca68]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9065,""address"":0x190174d939cc332ee1ea9351ad703ddf7364ca68}]"
9065,ETHMAINBLOCK,0x3ce70f7ebbb911d5ff14bb9244ac7c9be2c669b3,5.0,"[ETHMAINBLOCK,0x3ce70f7ebbb911d5ff14bb9244ac7c9be2c669b3]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9066,""address"":0x3ce70f7ebbb911d5ff14bb9244ac7c9be2c669b3}]"
9066,ETHMAINBLOCK,0xa38452c89bc6ad5cded12a54d0f75b73472dc019,5.0,"[ETHMAINBLOCK,0xa38452c89bc6ad5cded12a54d0f75b73472dc019]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9067,""address"":0xa38452c89bc6ad5cded12a54d0f75b73472dc019}]"
9067,ETHMAINBLOCK,0x78ff753dbf1f89442e89edf98846fd98dacbe8e6,5.0,"[ETHMAINBLOCK,0x78ff753dbf1f89442e89edf98846fd98dacbe8e6]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9068,""address"":0x78ff753dbf1f89442e89edf98846fd98dacbe8e6}]"
9068,ETHMAINBLOCK,0xf9d39b090fbc6669b52606272a0cea56bdab638a,5.0,"[ETHMAINBLOCK,0xf9d39b090fbc6669b52606272a0cea56bdab638a]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9069,""address"":0xf9d39b090fbc6669b52606272a0cea56bdab638a}]"
9069,ETHMAINBLOCK,0x02020d22dcf88f5edd66b382d7da019f161fb7e3,5.0,"[ETHMAINBLOCK,0x02020d22dcf88f5edd66b382d7da019f161fb7e3]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9070,""address"":0x02020d22dcf88f5edd66b382d7da019f161fb7e3}]"
9070,ETHMAINBLOCK,0xb8aed614fcbbc496506c9f8faa41d99023e12a6d,5.0,"[ETHMAINBLOCK,0xb8aed614fcbbc496506c9f8faa41d99023e12a6d]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9071,""address"":0xb8aed614fcbbc496506c9f8faa41d99023e12a6d}]"
9071,ETHMAINBLOCK,0x7faa8079222be817f259a9b359e37915cebe3605,5.0,"[ETHMAINBLOCK,0x7faa8079222be817f259a9b359e37915cebe3605]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9072,""address"":0x7faa8079222be817f259a9b359e37915cebe3605}]"
9072,ETHMAINBLOCK,0xac4351f422ce3fe8515a41708b7282542a683e39,5.0,"[ETHMAINBLOCK,0xac4351f422ce3fe8515a41708b7282542a683e39]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9073,""address"":0xac4351f422ce3fe8515a41708b7282542a683e39}]"
9073,ETHMAINBLOCK,0xf0cf0af5bd7d8a3a1cad12a30b097265d49f255d,5.0,"[ETHMAINBLOCK,0xf0cf0af5bd7d8a3a1cad12a30b097265d49f255d]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9074,""address"":0xf0cf0af5bd7d8a3a1cad12a30b097265d49f255d}]"
9074,ETHMAINBLOCK,0x7892e574caddbb5e9491de9f26c1f2747f442eee,5.0,"[ETHMAINBLOCK,0x7892e574caddbb5e9491de9f26c1f2747f442eee]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9075,""address"":0x7892e574caddbb5e9491de9f26c1f2747f442eee}]"
9075,ETHMAINBLOCK,0xad5c1768e5974c231b2148169da064e61910f31a,5.0,"[ETHMAINBLOCK,0xad5c1768e5974c231b2148169da064e61910f31a]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9076,""address"":0xad5c1768e5974c231b2148169da064e61910f31a}]"
9076,ETHMAINBLOCK,0x09dab2ef76d4c0550a2eaa33bca14ff7824f4825,5.0,"[ETHMAINBLOCK,0x09dab2ef76d4c0550a2eaa33bca14ff7824f4825]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9077,""address"":0x09dab2ef76d4c0550a2eaa33bca14ff7824f4825}]"
9077,ETHMAINBLOCK,0x4b4e678d453bc71874af183017aee41b75e24087,5.0,"[ETHMAINBLOCK,0x4b4e678d453bc71874af183017aee41b75e24087]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9078,""address"":0x4b4e678d453bc71874af183017aee41b75e24087}]"
9078,ETHMAINBLOCK,0xde008c935c25c563369983bd4e38e60fc9a6f56f,5.0,"[ETHMAINBLOCK,0xde008c935c25c563369983bd4e38e60fc9a6f56f]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9079,""address"":0xde008c935c25c563369983bd4e38e60fc9a6f56f}]"
9079,ETHMAINBLOCK,0x228ed249a4299b231f83a502c12d904e48c5842c,5.0,"[ETHMAINBLOCK,0x228ed249a4299b231f83a502c12d904e48c5842c]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9080,""address"":0x228ed249a4299b231f83a502c12d904e48c5842c}]"
9080,ETHMAINBLOCK,0x08a2e2e8aa27cf67a48ddb5dd92f170eb4a90bfe,5.0,"[ETHMAINBLOCK,0x08a2e2e8aa27cf67a48ddb5dd92f170eb4a90bfe]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9081,""address"":0x08a2e2e8aa27cf67a48ddb5dd92f170eb4a90bfe}]"
9081,ETHMAINBLOCK,0x637a26be53e619aacd2f69d5c6f9594576293cd8,5.0,"[ETHMAINBLOCK,0x637a26be53e619aacd2f69d5c6f9594576293cd8]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9082,""address"":0x637a26be53e619aacd2f69d5c6f9594576293cd8}]"
9082,ETHMAINBLOCK,0xe6d959b9146f73b7015a0022b820259cc5067617,5.0,"[ETHMAINBLOCK,0xe6d959b9146f73b7015a0022b820259cc5067617]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9083,""address"":0xe6d959b9146f73b7015a0022b820259cc5067617}]"
9083,ETHMAINBLOCK,0xc759dc67e0c3816fdc56a2f5bb29920fc07e767d,5.0,"[ETHMAINBLOCK,0xc759dc67e0c3816fdc56a2f5bb29920fc07e767d]","[0.0,5.0]","[{""communityId"":9260,""address"":ETHMAINBLOCK},{""communityId"":9084,""address"":0xc759dc67e0c3816fdc56a2f5bb29920fc07e767d}]"
